           0  0.42987024276981151       0.47511735691792134       0.53207418754107849       0.60582237866801958       0.68803552516208566       0.79526840444423075       0.93399315733719235        1.1039280295786207        1.3346514433268826        1.5882590592055970        1.8908274840294070        2.2039868644994618        2.5402572852609340        2.8712121304001679        3.1753338155429334        3.4765816316282940        3.7663317393338134        4.0291941635868902        4.2998966389282929        4.5589022166223270        4.8169573037202174        2.6791511101300260E-003   2.8028159500185900E-003   2.0918850467723047E-003   2.1569305867749963E-003   4.9173532232715811E-003   4.2702909113864762E-003   4.7639736496302822E-003   4.1130910473782447E-003   3.6291387506983954E-003   4.6918689469325489E-003   5.3555984889178008E-003   5.7848605799384091E-003   1.0581731499402870E-002   6.2088033076263347E-003   1.0427204807408700E-002   5.2544655640908476E-003   5.3793255240116421E-003   5.3937632311727938E-003   6.0007914293735845E-003   9.9870489906534656E-003   6.4368366428556503E-003
           1  0.15937002643315337       0.19242215325592144       0.22903457395566915       0.28954727933925661       0.35745703478870683       0.44916840387959395       0.58079694300110885       0.75085396523084058       0.97694950553747084        1.2476386162339750        1.5754715191544060        1.9280983110292951        2.3043717321217172        2.6639817886793691        3.0166480427913434        3.3422360897499015        3.6437315297642141        3.9207400246109696        4.1976445636051114        4.4642587707802539        4.7303136335124298        1.8314169084347244E-003   2.3679086499568576E-003   2.6160132218625855E-003   2.7712723520004214E-003   3.8065860137929909E-003   3.4192650803266554E-003   4.7240016171955961E-003   3.6065695551856249E-003   4.0019247870312037E-003   4.3487154950438700E-003   6.2283741614518251E-003   4.9039129154603506E-003   6.6040694795406439E-003   6.7629147629716104E-003   7.4125055421328800E-003   5.4923243003203110E-003   4.9246802053507588E-003   5.0443890347486699E-003   6.7785230783768396E-003   5.9955084803996412E-003   3.7071022485770716E-003
           2   5.8384671082925853E-002   7.8844682791360754E-002   9.6956935826513671E-002  0.13850062605788635       0.18056523474060471       0.25495980443417343       0.36114173811169964       0.51368021807248965       0.71807459615170188       0.99046250897172128        1.3405288595208635        1.7189843099437909        2.1409646827268878        2.5437368260165463        2.9436604343136139        3.3109963219580179        3.6200960434465448        3.8986273976798382        4.1832550563677646        4.4519037690415120        4.7200388492359133        1.6708800561829518E-003   2.5427927179660025E-003   2.0827802941085932E-003   3.3326493771229405E-003   3.3404325281094342E-003   2.5362378244996727E-003   4.6438381094948680E-003   3.9501969124674709E-003   6.0051606888355579E-003   5.4908615073818133E-003   1.0057967944792193E-002   8.8154248940812904E-003   7.2234752742342508E-003   8.0345915592535868E-003   6.3147177928741726E-003   6.2124798129048094E-003   5.3958242441539267E-003   6.2859844456329746E-003   5.6985587796198993E-003   4.6127145343898860E-003   6.0637605338135885E-003
           3   2.1298235796307706E-002   3.1551108501658071E-002   4.3064403483962815E-002   6.8048728797010780E-002   9.1822974355669038E-002  0.14560700425856904       0.22572023382665202       0.34952841911126331       0.53470895107200067       0.78415001232487713        1.1340116033940080        1.5418930160602160        1.9975612493936086        2.4364517731736730        2.8816429038296052        3.2811595802660842        3.6003295215623941        3.8994353402045379        4.1842815536102593        4.4537829482614510        4.7192387262465036        2.4469269231924820E-003   2.4040459800670909E-003   1.8998163576583488E-003   2.5125140334854548E-003   3.4909579601224349E-003   3.8223442499035775E-003   3.7668266499139417E-003   3.5457704761891933E-003   6.7029370409345621E-003   6.0057305048546554E-003   8.2041618385644485E-003   1.0043144335743466E-002   8.9380298116277929E-003   1.0649149776807183E-002   8.4119493609772361E-003   9.2547050739544660E-003   8.8556309085123883E-003   6.7468181127395060E-003   6.2012810977528886E-003   3.6995487225480791E-003   4.7599341974336844E-003
           4   7.0558080368062406E-003   1.4322684900253176E-002   1.7956211296946294E-002   3.0823352445384637E-002   4.5170141950649036E-002   8.1274890298299970E-002  0.13484025313769679       0.23573191817071951       0.39619846036816647       0.62383767310312044       0.96684266867581559        1.3844471945631414        1.8685851854459088        2.3332928600479903        2.8288586733682122        3.2568790849799245        3.5899805800820044        3.8989599304822438        4.1759961664201430        4.4502860521401093        4.7210105691282420        2.3991577522527478E-003   1.5101777639094989E-003   2.9605847169545240E-003   2.3952771407019183E-003   2.8635904069539784E-003   3.8854906663819467E-003   3.8227389294144638E-003   6.0800787751779687E-003   6.5444727834415434E-003   6.7704084774592660E-003   6.4846703625497885E-003   9.2632707096238741E-003   1.0065047178866167E-002   1.2387080360637482E-002   9.6683194906353603E-003   1.1552687514274207E-002   1.0221672335011967E-002   7.7459637779857086E-003   7.2525379299564841E-003   5.5607141234167833E-003   4.6437308259127145E-003
           5   1.6059214432972032E-003   5.7271234282709072E-003   7.7647258475660669E-003   1.6620952836934995E-002   2.4319318121840239E-002   4.6403360835800767E-002   8.6822938439119979E-002  0.15779766063782841       0.29083967342958000       0.49365374023357461       0.82119280594893818        1.2462373216016549        1.7353832673575174        2.2320435214406524        2.7710492333895100        3.2294325072985552        3.5698297584842078        3.8893830950763455        4.1714588427240527        4.4524474083195598        4.7234597568530647        1.9332288106595533E-003   1.5743651550646702E-003   2.8827703485983210E-003   3.2842781912357775E-003   3.0071394672887110E-003   4.3354260103536137E-003   4.2437947277258175E-003   4.1474739542678666E-003   7.4381139202412405E-003   7.2637601891600862E-003   7.8475673264875347E-003   8.7061834190989649E-003   1.1268990752183650E-002   1.7696224331776530E-002   1.1697333025399147E-002   1.2138947168272882E-002   1.2888868453094138E-002   9.1686875914460016E-003   9.2258512436821406E-003   6.5851937683039574E-003   4.2762204198049849E-003
           6   1.2403040585828801E-003   3.5712550209262054E-003   4.2721898384385547E-003   8.4158153294888495E-003   1.0885997315696035E-002   1.8193688501758006E-002   5.5821904385807655E-002  0.10046318478950998       0.22005737303538203       0.40106027217157875       0.69050755994169166        1.1146316191789356        1.6201423039139362        2.1459169942770000        2.7199231834570123        3.2108883367107750        3.5669860649719736        3.8861989877952841        4.1677636959657995        4.4443098427388357        4.7193668593477831        1.5290377565131152E-003   1.9634478500577066E-003   2.3272872383065840E-003   2.7892736269309461E-003   2.7691330758296078E-003   4.1989488013172167E-003   4.2305044333336263E-003   3.9849423768816197E-003   7.1958035491441301E-003   5.7720398410315010E-003   8.3483727039945135E-003   7.7611606878083637E-003   1.4848465119644024E-002   2.1418974396032419E-002   1.5535498720064716E-002   1.5124006505350035E-002   1.3755684107535839E-002   1.1196997782534555E-002   1.0771958066913064E-002   7.4950051239297093E-003   3.1540706691405196E-003
           7  -1.7726694176386523E-003   3.7927279410106722E-003   7.9461307413029765E-003   4.3729535071622980E-003   1.2555305766511822E-003   9.6659429479311523E-003   3.1080550177328969E-002   7.0088520991161890E-002  0.16791470035356398       0.32240226807912237       0.58408465513590968       0.99788586823131042        1.5229211429644569        2.0640542245321187        2.6688991797708570        3.1859133649879805        3.5493569227375206        3.8858639285052927        4.1660225854215538        4.4495475472063166        4.7161526553562743        2.1044777528518052E-003   1.7441057409465655E-003   2.5302515009230043E-003   1.9277930583474206E-003   3.0706762033697143E-003   2.6705536665732519E-003   3.8939227933277041E-003   5.0951525974724625E-003   5.8047831007078613E-003   5.8825064689281559E-003   9.2859513137170547E-003   8.3164771538853533E-003   1.7801198616332697E-002   2.2159498311208801E-002   1.9743063916150674E-002   1.8869916208821079E-002   1.7233512226736636E-002   1.2073069136554539E-002   1.3176103625924133E-002   8.2852587906328892E-003   3.6616398591524987E-003
           8   9.7078223000283894E-004  -1.7380666785640462E-003   6.9175006273976929E-003   2.1730196795374758E-003  -2.4549187341024021E-004   6.9561583630605335E-003   2.0355407469148389E-002   5.0010822140625015E-002  0.12424568180469456       0.25199490939377350       0.49344477555923655       0.89726004507277168        1.4205219856995561        1.9826297347225250        2.6243360482882827        3.1622469707962386        3.5388929374781242        3.8804473786214033        4.1579575503607877        4.4454950335002961        4.7196469286219562        1.2092303671564664E-003   2.0061020915763646E-003   2.5377369581746616E-003   3.2794172721424919E-003   4.4919085033542144E-003   3.7269864398809878E-003   4.9108627936615560E-003   5.3591248948607626E-003   7.0353492920953737E-003   7.7674195230805444E-003   8.5728086587656838E-003   9.7215852469190820E-003   2.1069270255528690E-002   2.2260763857196240E-002   2.1424605368983489E-002   2.1821726042633421E-002   1.8737604372835153E-002   1.5919423562765701E-002   1.4948165923098973E-002   8.2627324055516808E-003   3.8506921724725369E-003
           9   1.4863637826951334E-003  -2.9038649821804875E-004   3.5762523775093569E-003   5.1690128008798249E-003  -8.2182355714253269E-004   5.8249654607719871E-003   1.1935108152984613E-002   3.5641145074433903E-002   9.6662210437271551E-002  0.20023183466503022       0.42053309584788595       0.80268596953478999        1.3313173766081607        1.9046329235498349        2.5841599937344650        3.1401526637800341        3.5348347429818716        3.8732776625716938        4.1570192817242546        4.4430164174696554        4.7197501876636121        2.0970597474396216E-003   2.2996899231338733E-003   2.1435955504312109E-003   4.0712142699031399E-003   3.3096143114845706E-003   3.4271006457878522E-003   5.2944777123835381E-003   7.4183207442056710E-003   7.1444900515846123E-003   7.0687406234602292E-003   8.5690662344129268E-003   1.2275914142598397E-002   2.1490949806303269E-002   2.4524622294716490E-002   2.6445055001997859E-002   2.4874988118968724E-002   1.9507833438291815E-002   1.7079271642022168E-002   1.6353516489875649E-002   1.2561501641101175E-002   3.9203781156374609E-003
