           0  0.19592686713918045       0.20071000273769643       0.20562093647618371       0.21411884818400798       0.21961439564831087       0.22793125675153861       0.23345418316747407       0.24277539292003850       0.25656882420985333       0.26585065453597101       0.27364544068458957       0.28991117065344973       0.30233107721570918       0.31494157840988229       0.33004462362079473       0.34704857578709813       0.36580301211386429       0.38554718932940851       0.41157613192624753       0.43318133328396929       0.47007960492738193       0.50037377094787105       0.53574626266231251       0.58116015792653697       0.63077056911610874       0.68436564618930928       0.75938253378562159       0.84079582766533245       0.92691273373443461        1.0348413860003853        1.1534486589021233        1.2858549790742997        1.4479543141310198        1.6275549386972050        1.8165036528791336        2.0227176653933423        2.2251794671902583        2.4336527620800319        2.6345695997858152        2.8509121703354934        3.0449341499224141        3.2407816574574997        3.4254854234863825        3.6116169833399598        3.7811322265333036        3.9540281769417978        4.1412474031118283        4.3117222138290696        4.4788817878805816        4.6531305343150011        4.8225700882239968        1.2613286414004652E-003   1.5222003600624486E-003   1.9850576543219366E-003   1.5533115012082866E-003   1.2957904802615064E-003   1.8696763721652745E-003   1.5734797099713584E-003   1.3769388630431216E-003   2.0139664036023745E-003   1.3739864930169055E-003   2.7738151421632718E-003   2.0814883153325464E-003   1.9635581701944143E-003   1.5554018736656048E-003   2.2268859602788838E-003   2.6511257508984379E-003   2.9421172856742396E-003   2.2113879124697391E-003   3.1101532174534073E-003   2.4121877438677180E-003   5.3513484185451141E-003   2.8624617532942713E-003   2.9154715545531644E-003   3.3947193325955310E-003   2.8765515899763757E-003   3.6145801532903171E-003   4.8499641391901663E-003   6.4805614572090286E-003   4.7154328014971676E-003   4.6240438712458736E-003   4.5335041036755445E-003   4.5942610102694117E-003   5.5122107600325812E-003   7.6030885926230514E-003   5.8178295519499355E-003   8.8111152216607969E-003   7.9972494560941691E-003   8.8406601307401845E-003   6.9645197931960459E-003   7.4958945361882729E-003   6.6182465583327996E-003   9.3344998621570224E-003   8.4290514424151444E-003   8.9585095951875259E-003   1.0692211685279627E-002   8.4313098602482664E-003   7.4563891694549777E-003   7.0178684179601396E-003   5.6334691799198493E-003   8.3298116621435166E-003   7.9473160862795281E-003
           1   3.6753304871438276E-002   3.8935811129632493E-002   4.1313722202523537E-002   4.1851752496327742E-002   4.5285449963487927E-002   4.9555966982000661E-002   5.1444590965551720E-002   5.7007610118950378E-002   6.1481353077030412E-002   6.6338310450575547E-002   7.0215949373605341E-002   7.7343724464179767E-002   8.3571794067115290E-002   9.1208463354571764E-002   9.8836878569432046E-002  0.10595805581588284       0.11725984441862300       0.13411582635069869       0.14707439569941735       0.16257209329587818       0.18194599814672571       0.20798472118973715       0.23932016840417802       0.26820082708273157       0.30503840684659561       0.35798618074858196       0.41401597677674512       0.48926714945658928       0.57516239529613611       0.66985255021029200       0.79122090416262902       0.93084500364874845        1.0991484628496211        1.2875878793067583        1.4927931757137531        1.7210843768071458        1.9409778412988343        2.1778711269349755        2.4038377681570662        2.6387022626559595        2.8594790195844491        3.0793508233883222        3.2803057660392683        3.4783103000504116        3.6511818152777695        3.8467884165447885        4.0344544816316352        4.2099091931727637        4.3876886762940162        4.5576431693166093        4.7330964644629194        1.0663992632870974E-003   8.0928160671733373E-004   1.2373631445681441E-003   1.2629384018372778E-003   1.2399351491741018E-003   1.3916259354211991E-003   1.2745917555153233E-003   1.3140920427572901E-003   1.4892848242707476E-003   1.2201779283842391E-003   1.8542174372772728E-003   1.5307014667630744E-003   1.3881299124252891E-003   2.3320317508890953E-003   1.3886165903485657E-003   2.9834359658879156E-003   1.7798839913845269E-003   1.8278639834491050E-003   2.0376809512489941E-003   1.9491361168895640E-003   3.1945330530247285E-003   2.2279959007767982E-003   1.9912921953068319E-003   3.7983864346649455E-003   3.8515801770248590E-003   4.2544413111488830E-003   3.6426637853916315E-003   4.8789500884237032E-003   3.6348407135630774E-003   5.5338997963822458E-003   4.0628012975259305E-003   4.2981876455935753E-003   5.9871684476478955E-003   6.4399515342050129E-003   7.3693204357816611E-003   1.1339827054051330E-002   6.9343744192956608E-003   8.1873034660115366E-003   6.6568822594682822E-003   7.0685679355813793E-003   7.3914416704625912E-003   5.6296763602224804E-003   1.1090846069165664E-002   1.1055038872265322E-002   1.4262543327262145E-002   7.5750011212065470E-003   5.3101083464836361E-003   8.6557218068813984E-003   5.3292804769600943E-003   8.2714250822790991E-003   8.0588737480133711E-003
           2   7.0259989561781196E-003   7.5325009059129698E-003   9.8002725469383475E-003   8.1082747987498167E-003   1.0500234979891228E-002   1.0240165898087331E-002   1.1422989148685721E-002   1.1760666044247857E-002   1.5570962873732556E-002   1.7023396358886597E-002   1.9192869796654147E-002   1.9591180965792092E-002   2.3085352353431999E-002   2.6413703344264829E-002   2.7627355202680070E-002   3.5115701274550847E-002   3.7090941502153758E-002   4.4508191978689188E-002   5.1769948938447725E-002   6.0883159889755643E-002   7.2188901195101629E-002   9.0881647041899896E-002  0.10481475707059550       0.12264467723683167       0.14788602086664485       0.18543601699452669       0.22653981132802578       0.28817294524497028       0.35390627106290140       0.43254209814723921       0.54338287633452942       0.67670926091156958       0.84195470093438252        1.0375410857663734        1.2464513945421727        1.4798689187106497        1.7272707131644678        1.9965056961186589        2.2553698740824810        2.5072031497319212        2.7489413106986973        2.9935655462819186        3.2026331757420521        3.4234499701101302        3.5886442168890809        3.8195383219216406        4.0174457817818556        4.1944844487714317        4.3771715585639965        4.5509538796199998        4.7274466067595169        9.9823959188071777E-004   1.2363825744711265E-003   1.1042916924437988E-003   1.2984467107968380E-003   1.2833646747883230E-003   1.1655330767002831E-003   1.1773250011473610E-003   1.1322363715210934E-003   1.1586382654115289E-003   1.6164865842642707E-003   1.5452273902968828E-003   1.3961632570453591E-003   2.0613397844317836E-003   1.3154254544319992E-003   1.2325463206585303E-003   1.9106245008667464E-003   1.6129958603168207E-003   2.4328720376447718E-003   1.9716881018650378E-003   3.0438891812225089E-003   3.1079490542668025E-003   2.7541534895253708E-003   2.8531776231843324E-003   2.8767439445916113E-003   2.7263054908289717E-003   3.0950650571397627E-003   3.7232602344304884E-003   5.2134401250581164E-003   4.8691351005507658E-003   5.4263441023518011E-003   4.4995510498628266E-003   4.5630873270650655E-003   5.7460039874756902E-003   6.2365379531397463E-003   6.6836391655968582E-003   1.1951165139289281E-002   7.9197834683426682E-003   9.8267979506711286E-003   6.9584848449239321E-003   1.0515365007283003E-002   9.1763644860195087E-003   8.4251915034016332E-003   1.7997798872280740E-002   1.6454354219575210E-002   2.0617113085244068E-002   1.0473021691804503E-002   5.6385512016715765E-003   1.7873574003976034E-002   4.4182894202574033E-003   8.0750841956931298E-003   5.9749358035023686E-003
           3   1.7136199905592355E-003   1.4498576506296126E-003   1.4182991270762469E-003   1.0315116751935286E-003   3.0978708706920896E-003   2.4774352980993716E-003   2.2308479016894208E-003   2.6217961458344925E-003   4.7096668252856510E-003   3.0481608875501010E-003   4.6018916812447372E-003   7.7831351126777830E-003   4.4368591454717592E-003   6.3087285865240589E-003   1.0561132598212331E-002   8.6421015204047897E-003   1.2806781198115904E-002   1.4376668324838698E-002   1.8143897503673772E-002   2.4356976486897285E-002   2.6776273124267103E-002   4.0777524995486675E-002   4.3052767921987395E-002   5.7811064894436992E-002   7.4864455399718588E-002   9.8474251382823452E-002  0.12407807127691434       0.16639212525968866       0.22417338769380288       0.28115767889637500       0.37386858459387240       0.49416464603418109       0.64921300655560255       0.83899477320880467        1.0420031586895528        1.2870430727139035        1.5543452151466512        1.8345344778931119        2.1208571522754367        2.3903237535667357        2.6543509686418032        2.9286368098792455        3.1410478520053062        3.3825585662795916        3.5418478983365387        3.8028153142405787        4.0193123697665367        4.1812693521859741        4.3779594866696563        4.5480120094193301        4.7233223603714869        1.2513842834804478E-003   1.1363165493465436E-003   1.1997696830848424E-003   1.3341901066122887E-003   8.6085350180805428E-004   9.3984657374896136E-004   8.2788374473768424E-004   1.3770024875428735E-003   1.5133549139733748E-003   1.5180768036799452E-003   1.2049332032251861E-003   1.7113248671964787E-003   1.5600432242092036E-003   1.4084297157376563E-003   1.5807411293664495E-003   2.1983799519511853E-003   1.2714915354287409E-003   1.7406022781366040E-003   2.0247037981535429E-003   2.0027991172114463E-003   3.0568379038441507E-003   3.1897099199473689E-003   2.9727274932466194E-003   3.9779201273422698E-003   2.3211978443531643E-003   4.4147786080523345E-003   3.6647939599895592E-003   5.8766706014724071E-003   4.7932904629605843E-003   4.5894841934273111E-003   6.0382520857587942E-003   4.4878283145218635E-003   6.2482407165837832E-003   6.9478958720699613E-003   6.6696311878836892E-003   1.3155055560144529E-002   1.3767863226615874E-002   1.1948635734144782E-002   9.2816874362027877E-003   1.3423090465785091E-002   1.1004056732641380E-002   1.2781681731533372E-002   2.9486076276848194E-002   2.2240334648682372E-002   3.5139995139335953E-002   1.5205069112615393E-002   8.2047314292904901E-003   2.6983339820881018E-002   5.7978550521657511E-003   1.0583710408073467E-002   6.1204676370523233E-003
           4   1.9538266942908901E-003  -6.4617669363415737E-005  -1.1334901091178814E-003   3.4565699989726938E-004  -1.1891877424291888E-003  -6.5668752829818697E-004   1.2390483778022925E-003   1.3092696043459017E-005  -2.9442296084685279E-004  -4.5010730699739901E-004   1.5426234711958112E-003   2.4936229423969309E-003  -2.1150248038934443E-004   1.4005708965120170E-003   2.4911801665988610E-003   2.7425395647997755E-003   5.0556193542440628E-003   5.0959959912541880E-003   6.9256659048840255E-003   1.0711311145434664E-002   1.5517518827235706E-002   1.6759053602564248E-002   1.8594350507049794E-002   2.9348725456436433E-002   3.4465920654683027E-002   4.9218024488389495E-002   6.2187533544147751E-002   9.3773574357951889E-002  0.14025458777611288       0.18264228430005502       0.25541587980737857       0.35797174977673962       0.50068375080344729       0.66956687853856300       0.87757891446426350        1.1199521922773910        1.3788117769138259        1.6945268429538449        1.9895257013149694        2.2701405079224428        2.5629878135843374        2.8563981327201824        3.0766562290874764        3.3394808080231599        3.4929307044801337        3.7850640264289463        4.0132483889251738        4.1728172669336097        4.3743364240643565        4.5425734778652673        4.7266661206689227        7.6677748814154905E-004   1.1716997435617851E-003   1.0378841721594076E-003   1.1070263974726042E-003   1.1615384368207490E-003   1.1181528316639403E-003   1.7518183005560020E-003   1.5259535375364496E-003   1.3031363468575083E-003   1.5624886829075024E-003   1.3678722588318186E-003   1.4811458915139862E-003   1.5302717793317675E-003   1.7613905504159507E-003   1.5496375195869184E-003   2.6390760043175699E-003   1.5930939200381980E-003   3.0951711644711692E-003   1.6317282361152318E-003   2.3092765184940700E-003   1.9893703716762413E-003   2.2051797408616110E-003   3.2935835816186474E-003   3.7235032507672355E-003   2.6436859433374149E-003   3.8770040493154661E-003   3.5990907488208540E-003   5.9761955698217602E-003   3.8405382059204449E-003   4.7117806383901121E-003   5.3339257303023427E-003   4.2577077211248138E-003   7.5440983299955248E-003   5.9363935674787982E-003   6.1352671213491380E-003   8.6770285750416044E-003   1.5689053267377781E-002   1.4378732257990683E-002   1.3226320981704313E-002   2.0095639856050781E-002   1.4488073209111480E-002   1.5806781129540936E-002   4.0730091648717742E-002   2.4705986524839199E-002   4.8531636590428084E-002   1.9155395168599293E-002   9.4641374401244378E-003   2.8539840609580307E-002   4.0811672313831628E-003   1.2308876508122204E-002   8.9105866161710671E-003
           5   1.9930595968610642E-003  -8.1106866473451900E-005   2.0308032700925888E-003   6.5170595603640806E-004  -7.2572615768810381E-005  -9.6421724855760176E-004   7.2904207870736390E-005  -2.6038449845297724E-005  -5.2953035736217420E-004  -6.1869086365027171E-004  -1.9515690695418825E-003  -5.7436829366456707E-004   2.6943817125506249E-003   2.1917353798814299E-003  -1.5854183031935803E-004   4.9570156224930046E-003  -8.9116959904398608E-005   2.1415842177168469E-003  -1.3434982961827179E-003   3.6634455971908666E-003   7.7578768975925024E-003   1.0910435419665318E-002   8.7973936957717967E-003   1.4812272797164228E-002   1.9195364664707393E-002   2.2981910827272196E-002   3.7834653072240744E-002   5.4501608223087035E-002   8.1483895165421941E-002  0.11468402793851450       0.17779932935477785       0.26146891083966489       0.38084448619420302       0.54376623934411894       0.73251772574887564       0.96767587903009811        1.2425059751256822        1.5480167793026622        1.8625826772152474        2.1611971037709541        2.4769396087115734        2.7920884830321309        3.0189900621909538        3.2938763367940309        3.4384399817059292        3.7742891643570728        4.0009963617341784        4.1655373393566713        4.3717812575397579        4.5403281536743698        4.7231717504464710        9.0014382640820104E-004   1.4742332784943772E-003   1.6218718408345561E-003   1.1673536371548366E-003   8.9535797395398034E-004   1.0827982610019040E-003   1.3120357030837698E-003   1.6596341003045571E-003   1.2250763021899036E-003   1.2664764270674529E-003   1.5388580148674798E-003   1.8026311550823620E-003   1.6020867203901696E-003   1.7302302534536022E-003   2.2215971326358733E-003   2.0068879557302911E-003   2.0917230075516834E-003   1.5522963234667214E-003   2.2043646402234163E-003   1.9952474763957734E-003   1.9983995990641174E-003   2.3314699250733123E-003   2.9281520176882999E-003   2.7141716628971994E-003   2.3134425399079176E-003   2.8178856083022098E-003   5.4588547089547785E-003   6.3316630509675171E-003   4.1063304171904394E-003   5.6993390054971144E-003   5.8291077478910642E-003   5.0187302216774332E-003   7.2356834781742612E-003   6.4566640088224263E-003   7.7151448089463779E-003   8.9443955516904615E-003   1.4107471840578130E-002   1.7595271244621947E-002   1.3783737657062263E-002   2.7489341642402954E-002   1.7500942843380520E-002   1.9934916693099793E-002   4.8455653237805048E-002   2.9424142742160680E-002   6.2443520062685408E-002   2.3855174646925603E-002   1.2240719309306751E-002   3.6918166972995020E-002   4.4684814848887124E-003   1.5570112478584554E-002   6.7341171769731128E-003
           6   2.9433709128358701E-004  -1.1967581056418171E-003   1.6033552198111917E-003  -7.4966506426568593E-004   5.7793261550412995E-004   1.5139050968881254E-003  -4.9758882380856431E-004   3.2001418281170287E-004  -1.6074556828746687E-004  -8.6913431705006050E-004  -4.9476853095043035E-003   1.9052365468124430E-003   2.2628452080933814E-003  -6.3964178505149130E-004   5.9882614825606661E-004   3.4723910270649198E-003  -1.2598557257751178E-003   2.3803401731783977E-003   8.5386640260228268E-004   2.3931671691044014E-003   5.1520450056041752E-003   7.7956652899313630E-003   7.1422494166106555E-003   5.1276037090481306E-003   8.3706916691781829E-003   1.1664529400034519E-002   2.3125879666012813E-002   3.7466857848251732E-002   5.0235791477971387E-002   7.9543227353478796E-002  0.12649644501330262       0.19149114966567032       0.29553086067154266       0.43135561373683728       0.60873386156511822       0.83645661610900768        1.1037553464174399        1.4312135836586577        1.7415025897142138        2.0572613604129146        2.3911426024721947        2.7298659474313784        2.9595230837370696        3.2501617768480333        3.4006835297904456        3.7604430102227244        3.9977033047158184        4.1578127987732527        4.3760419205370020        4.5355235782228798        4.7224185710573057        8.7163056662669075E-004   1.1729955747439215E-003   1.2213284936150508E-003   7.5973228903835363E-004   2.0811435929430138E-003   9.8544581388126311E-004   1.6394286440065040E-003   8.6213158616699941E-004   1.3902253636929728E-003   1.6268109351148562E-003   1.0951828802947144E-003   1.7867875279528795E-003   1.6026272293789318E-003   1.6881055724368688E-003   1.7537556183886420E-003   2.2114763217012568E-003   2.6437326052248162E-003   1.0603324143167805E-003   2.3234513552408695E-003   2.3965696460928301E-003   2.6359261612484289E-003   2.5769019325494694E-003   2.4309522167968072E-003   2.8661527772376725E-003   3.5300350254841716E-003   4.3793971245054061E-003   2.7972858366091362E-003   4.8822583468534613E-003   4.5331743523608133E-003   6.7636055228519499E-003   6.3798707443741276E-003   5.3862729759620023E-003   7.5216284188416044E-003   6.7090290871176256E-003   7.6186101684895171E-003   1.1521036720207043E-002   1.4431570482373653E-002   1.6310090692047471E-002   1.7117731894447475E-002   3.2906790123840381E-002   2.2261482479600300E-002   2.2825232671981801E-002   5.7404507845422628E-002   3.6314172916200378E-002   7.2308603221074047E-002   2.9734566088062599E-002   1.5244695724975336E-002   4.2558005015389672E-002   4.8624352272481621E-003   1.6517001731471175E-002   7.0593134924948741E-003
           7   9.5318126009973211E-004  -3.3199298439310997E-004   1.1729255264263778E-003  -5.1173308228220872E-004  -7.3697753169588677E-005   2.0288773097058422E-003  -2.9540502999327180E-004   1.0034542684652738E-004  -1.4643449707674968E-003   2.7718488419086326E-003  -1.8956780630717126E-003   2.8309284041400762E-004   1.5125776743694812E-003  -2.3468532631865089E-003   1.6662657024504690E-003   1.9742107014261820E-003  -1.0046280152820506E-003   1.7555993576117985E-003   2.1041898517133479E-004  -5.3375532802481880E-004   3.0087823029007199E-003   3.8804995396190247E-003   1.6885968689082005E-003  -1.2151413156481457E-003   1.1754262202453123E-003   3.3139036569039618E-003   6.4494741686090947E-003   1.4602085608974653E-002   2.9469076206862510E-002   5.0579012616215807E-002   8.0942338573813846E-002  0.14324181572500727       0.23170595555255966       0.34859418636975020       0.51001150314380894       0.72304951500416759       0.99275544389489290        1.3098727332617712        1.6325651665622567        1.9604632857999711        2.3083590447721081        2.6686776528869509        2.9022309922945198        3.2059224584105595        3.3646808519469489        3.7403043575411692        3.9882544972538776        4.1543365083179760        4.3762674498402179        4.5369210322143854        4.7201303115795286        6.5344060813258685E-004   1.2417961920395794E-003   8.4885291120656201E-004   9.5318503481903237E-004   1.8471631037552422E-003   9.9984484893309391E-004   1.0453875572538813E-003   1.3580477399683245E-003   1.3330768561594364E-003   1.7048564207627914E-003   1.1537730823986483E-003   1.5770785975708183E-003   1.8627583873701142E-003   1.5891355077255090E-003   1.9681075194104337E-003   1.4138169973435513E-003   2.0434925031179497E-003   1.6678377781983841E-003   3.2818660079758483E-003   2.0958696408354262E-003   3.4983226502826028E-003   2.6787089021992863E-003   2.6422732064142131E-003   2.8165570155267538E-003   3.2443098637710797E-003   3.8461965494133964E-003   4.0787395742556453E-003   3.7671092499104298E-003   5.3095811036058850E-003   4.7770018656798285E-003   5.9484075519037104E-003   6.3365046904586926E-003   7.6674604983415539E-003   8.7781147819943894E-003   7.4595319561037259E-003   1.3426633337273831E-002   2.0743996014839380E-002   1.6767847482248507E-002   1.8364994399557778E-002   3.7058445175674408E-002   2.2495178637776957E-002   2.9030366113706730E-002   7.0879878397023893E-002   4.1742100369426050E-002   7.7734015508022086E-002   3.5393938703971228E-002   1.8637447626410151E-002   4.8463917867964224E-002   3.8534012019849459E-003   2.5679337760699618E-002   5.2233473771659449E-003
           8   1.0161086558127465E-003  -2.6791992246870404E-003   1.3439379022962921E-003   5.5260167007779816E-004  -7.9489717283451203E-004   8.2226137852990614E-005  -4.3764742852764820E-004   7.2752503393463377E-004  -8.2191307729463420E-004   2.0023592439682742E-004  -4.2714676291830236E-004   1.0986538904282155E-003  -6.8130298958095326E-004   5.5958482370001880E-004  -1.6114362925129257E-003   2.1771652221672781E-003   1.0770137997723233E-004   4.5400358435104676E-003   2.9554958518437365E-004   3.2101068213058926E-003   1.6817520586196678E-003   3.2167287362167628E-003   1.2139762892744708E-003  -1.6648843797830129E-003  -1.7039308173878479E-003   5.0526349203683235E-003   2.9285402632142818E-003   1.1232777179531509E-002   2.4551560350171121E-002   3.2501016882195088E-002   6.0262887051222895E-002  0.10552283070697474       0.17305371674053605       0.27198155897946402       0.42511311903956434       0.62502291464768367       0.89430375263295059        1.2103590485367721        1.5255268447981989        1.8693575247793193        2.2170067372964515        2.5997898767291883        2.8507531442651701        3.1621964131742577        3.3173396591299862        3.7261812326849286        3.9818871553978279        4.1508755488616096        4.3705358325393941        4.5285837932359847        4.7212180308218903        9.2774769213121967E-004   1.0629046754147375E-003   1.2027865174457965E-003   1.1787485737931884E-003   1.1883988632485716E-003   1.1139861105909107E-003   2.1177007223523786E-003   1.1954560459544468E-003   1.2752484303355555E-003   1.2732040820679310E-003   1.4224635666341605E-003   1.6908655623396412E-003   1.2536364517313700E-003   1.4658780383932021E-003   2.1465280049190408E-003   1.8778065617190609E-003   1.2979334777499958E-003   1.3759796697058418E-003   2.1750084591983924E-003   2.1124913272995882E-003   2.4311048511654687E-003   2.6129076587605542E-003   2.5001698723014615E-003   3.5765583387182146E-003   3.2849950302763480E-003   3.9896072195943887E-003   3.6050849068399444E-003   5.4938457259031716E-003   4.9830483752442197E-003   9.5004308248490647E-003   6.1168360757620742E-003   9.7259071019810753E-003   7.6338472344722949E-003   1.0445210164690655E-002   5.9563736018069897E-003   1.2542859768395163E-002   1.9872125502539546E-002   1.7989657787430512E-002   1.9107163027526131E-002   4.2190325416767746E-002   2.4033770368571957E-002   3.2340558940494014E-002   7.2825192106644870E-002   4.6579450209518931E-002   8.8028935946558140E-002   4.0218063348799675E-002   2.3241034058712962E-002   5.4496065769458278E-002   5.4371374434964139E-003   2.3767994688131136E-002   4.8736357163073948E-003
           9   4.7981925993278253E-004  -1.4396063863004718E-003   2.0838359259283475E-003   3.8230267271909305E-004  -2.8088315534462627E-004  -1.8112143261738826E-003  -7.9270317777989233E-004   6.7799690563409944E-004   5.1851167554018373E-004   8.8123075512899275E-004  -1.0693850068779923E-003   2.8429018107327755E-004  -1.9277152563687435E-003  -7.3267982611767174E-004  -1.1808759914432893E-003   4.0354344234828565E-003  -2.9497987550230376E-003  -1.3010480765067826E-003  -1.0081269643210595E-003   3.8575059863717024E-003   1.1069249651363322E-003   2.9288640438066920E-003   6.3078653287740689E-003  -7.2825118612165668E-004  -1.3068326811078966E-004   6.6180699528635622E-003  -2.4873491303825310E-003   4.7891183405767051E-003   1.2007444127327354E-002   1.9438017884302331E-002   4.7558047051818750E-002   7.6577082806815952E-002  0.13135796241156134       0.22153806475134760       0.35401670063716129       0.54293177146612137       0.80409452746139898        1.1134708993143188        1.4293834283499856        1.7855465785446576        2.1461211477683788        2.5383935772629296        2.7947662046159225        3.1268867818144268        3.2809062790373238        3.7096118547171173        3.9772384965868861        4.1395387686764646        4.3774281734999265        4.5293623446645581        4.7196344495504121        9.8010303360623365E-004   1.0332434338915565E-003   8.7112228173859361E-004   1.1111658678380001E-003   9.2600082783507519E-004   1.1921216871067389E-003   9.2339144845428138E-004   1.0147144383581815E-003   1.8321930992293671E-003   1.3206176242877394E-003   1.4918475653376596E-003   1.3953131173460528E-003   1.3692504622737011E-003   1.7338477103885704E-003   1.9668120631809441E-003   1.5810094733912374E-003   1.9565182423022052E-003   1.5090080305844931E-003   2.1907933645118204E-003   2.7392627833649468E-003   2.5185458674733584E-003   2.3911128165868501E-003   3.9946290980214447E-003   3.0995271737335084E-003   4.0276185675248060E-003   3.0871321747565649E-003   3.2361952639848217E-003   2.7156808928129614E-003   5.0952232164986509E-003   8.4204124605236925E-003   5.7527769542568300E-003   6.6345070710904326E-003   6.9404407947593694E-003   1.1292331201601549E-002   5.9068336987358454E-003   1.1336410792695572E-002   1.9563996728604323E-002   1.8337607705180430E-002   2.1270228743795531E-002   4.0030632723163290E-002   2.5388498333568779E-002   3.3746508468348778E-002   8.0658346430352398E-002   5.1293627294623591E-002   9.5294534883644824E-002   4.5680949222404982E-002   2.2988508092535623E-002   5.7684714513060696E-002   6.0284045561979447E-003   2.5714611875819512E-002   5.0377508858298154E-003
