-1.96 3.14429119463956 0.0153026411241452
-2.12 3.76198587839539 0.0221097770435513
-2.28 4.5406515614313 0.0233978508519993
-2.44 5.50015029311331 0.0202019010801168
-2.6 6.70721330013954 0.0371058357198709
-2.76 9.11847950820417 0.0540006406309146
-2.92 11.9833048400958 0.0915268292719104
-3.08 15.1443352428891 0.10591255864312
-3.24 19.3409886468133 0.182346507291514
-3.4 26.8854178433499 0.324853413305041
-3.56 37.7996933894449 0.743075015382151
-3.72 49.3694407396407 1.88219281509289
-3.88 74.3382404847464 5.28704804345834
-4.04 40.3377062837448 1.33264583378865
-4.2 68.1562373640423 11.3205266970283
-4.36 30.7758315861053 4.17597842377748
-4.52 25.2951863382789 3.33129558237392
-4.68 -0.115367768306188 3.33129558237392
-4.84 -0.115367768306188 3.33129558237392
-5.0 -0.115367768306188 3.33129558237392
